algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_BR_MSP,
dpoinv,syrk,10000,800,23068672,1200000,156,21987766,8966132136,537792638,2820445568,555232,
dpoinv,gemm,10000,800,23068672,1200000,858,262510812,88898880313,4435819696,26899103504,1584016,
dpoinv,trtri,10000,800,23068672,1200000,13,1378286,631629878,120240223,319336571,249004,
dpoinv,lauum,10000,800,23068672,1200000,13,369193,285153963,20192637,94931799,74190,
dpoinv,trmm,10000,800,23068672,1200000,78,12254823,4127027927,262189521,1307341245,258320,
dpoinv,potrf,10000,800,23068672,2801000,13,995022,586129578,52921780,254599413,153748,
dpoinv,trsm,10000,800,23068672,2801000,234,38254487,24374241312,3988350414,11833452461,6850652,
dpoinv,syrk,10000,800,23068672,2801000,156,20747407,8966132338,796336964,3083352347,579726,
dpoinv,gemm,10000,800,23068672,2801000,858,244623091,88898876776,6306011710,28786787929,1584594,
dpoinv,trtri,10000,800,23068672,2801000,13,1381359,631630308,139389023,341372914,316158,
dpoinv,lauum,10000,800,23068672,2801000,13,360844,285153855,29149328,104305582,73315,
dpoinv,trmm,10000,800,23068672,2801000,78,11926017,4127027732,412866585,1461206157,253256,
dpoinv,potrf,10000,900,23068672,1200000,12,1200217,718020144,60235836,305670010,207852,
dpoinv,trsm,10000,900,23068672,1200000,198,42455147,25456347402,3348454773,11359570539,5038906,
dpoinv,syrk,10000,900,23068672,1200000,132,24312245,9949787393,615953479,3150714095,872283,
dpoinv,gemm,10000,900,23068672,1200000,660,245346005,85439591353,4205842928,25780272812,1297536,
dpoinv,trtri,10000,900,23068672,1200000,12,1514729,698955455,121867125,338203798,314076,
dpoinv,lauum,10000,900,23068672,1200000,12,510305,360563264,27830250,122530481,114362,
dpoinv,trmm,10000,900,23068672,1200000,66,11962929,4660860188,276024501,1453986440,240084,
dpoinv,potrf,10000,900,23068672,2801000,12,1135044,718020034,70456116,315769866,200750,
dpoinv,trsm,10000,900,23068672,2801000,198,41299092,25456345525,3800699076,11808037537,4988476,
dpoinv,syrk,10000,900,23068672,2801000,132,23539934,9949785996,886880414,3424831475,874383,
dpoinv,gemm,10000,900,23068672,2801000,660,235773574,85439587653,5858981311,27449069768,1251656,
dpoinv,trtri,10000,900,23068672,2801000,12,1563184,698955242,143216314,358550072,251797,
dpoinv,lauum,10000,900,23068672,2801000,12,470189,360563143,41389012,136471719,111492,
dpoinv,trmm,10000,900,23068672,2801000,66,11880834,4660860010,414551603,1595049173,238601,
dpoinv,potrf,10000,1000,23068672,1200000,10,1351970,861744594,74815286,364253404,242626,
dpoinv,trsm,10000,1000,23068672,1200000,135,46784426,26746309543,3400542356,11714157982,4972513,
dpoinv,syrk,10000,1000,23068672,1200000,90,26654233,10910758102,622512842,3396464889,945688,
dpoinv,gemm,10000,1000,23068672,1200000,360,221953662,81815489808,3867131599,24563515866,4752578,
dpoinv,trtri,10000,1000,23068672,1200000,10,1740578,806330838,138107023,382561299,270139,
dpoinv,lauum,10000,1000,23068672,1200000,10,652790,440369993,33647123,148957646,146465,
dpoinv,trmm,10000,1000,23068672,1200000,45,12442850,5179153746,294827305,1602933012,238149,
dpoinv,potrf,10000,1000,23068672,2801000,10,1292554,861745073,86186097,375616956,247591,
dpoinv,trsm,10000,1000,23068672,2801000,135,45911291,26746308436,3883461215,12197901556,4981203,
dpoinv,syrk,10000,1000,23068672,2801000,90,26471253,10910759293,923095551,3700889181,942907,
dpoinv,gemm,10000,1000,23068672,2801000,360,213917911,81815487482,5253894929,25959873856,4763159,
dpoinv,trtri,10000,1000,23068672,2801000,10,1740993,806330136,161474546,406587458,296381,
dpoinv,lauum,10000,1000,23068672,2801000,10,648428,440369972,51276970,167006773,143851,
dpoinv,trmm,10000,1000,23068672,2801000,45,12470150,5179153547,433185920,1743820284,238996,
dpoinv,potrf,10000,1100,23068672,1200000,10,1403699,994404130,92784358,427871101,257054,
dpoinv,trsm,10000,1100,23068672,1200000,135,48128347,28173311641,3578762861,12254333951,5014919,
dpoinv,syrk,10000,1100,23068672,1200000,90,29987323,11666289697,671744690,3626785051,481103,
dpoinv,gemm,10000,1100,23068672,1200000,360,219715825,79229181752,3733219735,23716066412,1136839,
dpoinv,trtri,10000,1100,23068672,1200000,10,1981577,928084545,163869207,443805313,293509,
dpoinv,lauum,10000,1100,23068672,1200000,10,776146,516241423,37861591,171504484,108797,
dpoinv,trmm,10000,1100,23068672,1200000,45,12931554,5510802577,306629017,1697521722,240438,
dpoinv,potrf,10000,1100,23068672,2801000,10,1391976,994404371,104826569,440027973,255066,
dpoinv,trsm,10000,1100,23068672,2801000,135,47419722,28173309895,4089580512,12740622963,5040835,
dpoinv,syrk,10000,1100,23068672,2801000,90,29171075,11666288712,989459266,3947284172,481030,
dpoinv,gemm,10000,1100,23068672,2801000,360,214188795,79229178257,5070112580,25058634023,1147411,
dpoinv,trtri,10000,1100,23068672,2801000,10,1893868,928084616,189549350,469116136,289674,
dpoinv,lauum,10000,1100,23068672,2801000,10,802583,516241220,57916990,192249667,108506,
dpoinv,trmm,10000,1100,23068672,2801000,45,12815362,5510802275,441468467,1834790354,238321,
dpoinv,potrf,12000,500,23068672,1200000,24,790936,374823592,24835512,159883550,178508,
dpoinv,trsm,12000,500,23068672,1200000,828,52903524,29106196133,4422841380,14158321175,7819114,
dpoinv,syrk,12000,500,23068672,1200000,552,25356030,9064989447,693135410,3027848492,1256136,
dpoinv,gemm,12000,500,23068672,1200000,6072,628352438,176815766933,10135648600,55005430354,4001639,
dpoinv,trtri,12000,500,23068672,1200000,24,839164,442165269,71169436,215664182,242773,
dpoinv,lauum,12000,500,23068672,1200000,24,423926,158308614,15545347,59085686,94720,
dpoinv,trmm,12000,500,23068672,1200000,276,15334765,4162028561,298726048,1356461735,445359,
dpoinv,potrf,12000,500,23068672,2801000,24,775772,374823385,33082578,168448406,180273,
dpoinv,trsm,12000,500,23068672,2801000,828,52745360,29106192452,5169349989,14886795164,7714063,
dpoinv,syrk,12000,500,23068672,2801000,552,24801386,9064986395,996182020,3333470127,1265473,
dpoinv,gemm,12000,500,23068672,2801000,6072,597142675,176815746154,14822169544,59704243233,4050815,
dpoinv,trtri,12000,500,23068672,2801000,24,822314,442165593,80730455,226749410,301753,
dpoinv,lauum,12000,500,23068672,2801000,24,400370,158308446,26215774,70200104,93491,
