algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
invert,getri,18432,256,37486592,4000000,72,3019908,580243244,316114108,145701638,36651988,5400754,5611216,284588,200821488
invert,getrf,18432,512,37486592,1000000,36,8598335,1073918243,541774502,251175917,44745974,6598940,26391932,2492170,478538388
invert,gemm,18432,512,37486592,1000000,14910,2378544858,459537647198,153329789468,34801012532,3740008271,2991846414,5435779413,28715759,502250924280
invert,trsm,18432,512,37486592,1000000,630,43970408,17532763943,9026651544,3992679426,1312297400,101366352,155813898,4903916,10909946880
invert,getri,18432,512,37486592,1000000,36,8007287,1696119294,930331193,438029966,97065511,18768540,46392923,2967737,891575424
invert,getrf,18432,512,37486592,4000000,36,8855282,1073918310,697969171,406211515,44800972,6506976,26413494,2509139,478538388
invert,gemm,18432,512,37486592,4000000,14910,2353283314,459537840155,160857192036,42345394569,3749609203,2981248682,5316136016,35170302,502250924280
invert,trsm,18432,512,37486592,4000000,630,44033691,17532758882,9256927493,4227564539,1319262386,94141292,149203858,7391917,10909946880
invert,getri,18432,512,37486592,4000000,36,7604713,1696118829,1098394335,605811532,96781633,18293300,45281268,3204037,891575424
invert,getrf,18432,1024,37486592,1000000,18,17799161,2949331747,1397039576,614351746,120430686,16264324,61086576,4917869,1763350218
invert,gemm,18432,1024,37486592,1000000,1785,1310183353,432678781567,135726485073,25678367184,1942846963,1709304749,4062771006,18353125,480561077220
invert,trsm,18432,1024,37486592,1000000,153,63883622,26711686115,12105537731,4722449632,1460222370,115440570,217129259,4278015,20891036160
invert,getri,18432,1024,37486592,1000000,18,12916596,4665312109,2370760905,1083894089,201632292,59338200,150050035,6990948,3360815424
invert,getrf,18432,1024,37486592,4000000,18,20140818,2949331720,1766470276,981931187,120238541,16236342,61042922,4967114,1763350218
invert,gemm,18432,1024,37486592,4000000,1785,1257564532,432678648880,140188496850,30117194878,1911773375,1698310094,4023972056,22575889,480561077220
invert,trsm,18432,1024,37486592,4000000,153,61142347,26711682643,12379992877,5001505665,1458342931,113837006,211244951,6493339,20891036160
invert,getri,18432,1024,37486592,4000000,18,13698208,4665313482,2774906747,1487498900,201243158,58057090,145603162,7558851,3360815424
invert,getrf,18432,2048,37486592,1000000,9,56893072,8811261993,4535894403,2177175943,329721707,40430866,146346884,6209349,6757636581
invert,gemm,18432,2048,37486592,1000000,204,1055501135,392577724654,121110606654,21572976701,1730156112,1126568780,3241472652,7998689,439370122032
invert,trsm,18432,2048,37486592,1000000,36,85586522,42557988540,16860100305,5493420184,1492059126,140958404,315957825,3597840,39039049728
invert,getri,18432,2048,37486592,1000000,9,54247764,15012445699,7606781307,3546120231,514864848,212929864,388671166,10997360,13137510528
invert,getrf,18432,2048,37486592,4000000,9,57755442,8811261106,5503409279,3149034002,330206924,39998034,146284880,6188265,6757636581
invert,gemm,18432,2048,37486592,4000000,204,954907484,392577696187,124206787191,24578179937,1728165972,1125099322,3225684906,9635541,439370122032
invert,trsm,18432,2048,37486592,4000000,36,80929049,42557985929,17159230338,5797885694,1491045704,136040952,311764699,5576243,39039049728
invert,getri,18432,2048,37486592,4000000,9,60132814,15012444037,8808658047,4752776951,522115945,209636714,375555181,12209717,13137510528
invert,getrf,20480,256,37486592,1000000,80,3705265,398537759,178000742,65712576,14390303,2912366,6473359,609877,126315516
invert,gemm,20480,256,37486592,1000000,167480,5625389436,665004223884,236946805426,63625188610,6671416228,6993604685,9745728565,70553934,705206696160
invert,trsm,20480,256,37486592,1000000,3160,59529923,14741485715,8123315663,3763771984,1272138532,118041301,141971834,5570955,7040783360
invert,getri,20480,256,37486592,1000000,80,2958983,661702853,321604268,127030708,41831855,6418800,6415997,232008,229006960
invert,getrf,20480,256,37486592,4000000,80,3617428,398537458,217882882,105298279,14394425,2827382,6447298,618660,126315516
invert,gemm,20480,256,37486592,4000000,167480,5445687737,665005095026,257027401790,83724374264,6693542006,6954747761,9473056279,93553686,705206696160
invert,trsm,20480,256,37486592,4000000,3160,58516339,14741512898,8475301760,4109949076,1272246125,119544102,136167111,6184711,7040783360
invert,getri,20480,256,37486592,4000000,80,2914198,661702362,350760114,156754394,41794058,6377175,6406739,235002,229006960
