,algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time,l3_cache_size,number_of_tasks,frequency,PAPI_VEC_DP,PAPI_L2_TCR,PAPI_L3_TCR,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCW,PAPI_L3_TCW,PAPI_TOT_INS,PAPI_L3_TCM,ilp,cpi,cmr,vr,scr,edp,energy,normalized_energy,normalized_time,matrix_size_normalized,tile_size_normalized,number_of_tasks_normalized,case_normalized,frequency_normalized
165,invert,12288,1024,6,367238012.6666667,376188917.6666667,22043179.333333332,35530823.0,2.8600333333333334,37486592.0,662,3347432.0241691843,1.016400676631215,0.014199817890951351,0.010610297632924242,32947798321.29104,0.09534792956309578,0.00034896369429131973,4.408853389624042e-06,99067768362.71097,0.003374228250792454,2.8740744294010865,0.3542369606283647,0.32579732862668076,1.016400676631215,0.2583066671220604,2.179841774730947,801.0009326666667,1.3553224223094347,1.6083566086190415,0.5,0.5,0.0022093768355849843,0.375,0.836858006042296
166,invert,12288,1024,7,230797546.0,227488919.66666666,21163760.666666668,33194201.333333332,2.676066666666667,37486592.0,662,1108761.3293051359,1.0164006736120894,0.01421162338492756,0.010534209058687986,31846996492.589123,0.08882031893647808,0.00035106182534046807,3.5376221755454218e-06,99067768792.37865,0.0033777023311014893,2.9534837912831406,0.3474992397119698,0.3284074193515762,1.0164006736120894,0.23884071774209287,1.3053711920744155,512.6444276666666,0.8674128320619047,1.5049018688960956,0.5,0.5,0.0022093768355849843,0.4375,0.27719033232628393
167,invert,12288,1024,8,252831933.66666666,249476127.33333334,24118731.333333332,37067315.0,3.1253666666666664,37486592.0,662,1054380.6646525678,1.016400672713668,0.014212660277659224,0.010534203437786577,31842525897.942596,0.08656088972709103,0.00035106571574442815,3.5370979258217867e-06,99067768795.33333,0.0033759818882334995,2.9613432285440515,0.34522557505567764,0.3283244018041795,1.016400672713668,0.23677334134802633,1.675757644946399,563.4941073333332,0.9534523211671754,1.7575683731043918,0.5,0.5,0.0022093768355849843,0.5,0.26359516616314194
168,invert,12288,1024,9,284931399.3333333,287268185.3333333,15144643.666666666,26158710.666666668,1.8597000000000001,37486592.0,662,3945619.3353474317,1.0164007198848724,0.014201165826597747,0.01059659670582648,33002183085.671703,0.09805700213496471,0.00034778522709638004,4.831364009373952e-06,99067766768.69888,0.00337162967271519,2.860206862828438,0.35693683476549243,0.3266314971353639,1.0164007198848724,0.26204188899825887,1.085626393523668,613.5029389999999,1.0380690651773061,1.045813260352035,0.5,0.5,0.0022093768355849843,0.5625,0.9864048338368578
169,invert,12288,1024,10,350045714.3333333,351862502.3333333,18407940.0,31423604.333333332,2.3979,37486592.0,662,3891238.670694864,1.0164007189864508,0.01420220271932941,0.010596591084925071,32997712491.025177,0.09579757292557764,0.0003477891175003401,4.830839759650316e-06,99067766771.65356,0.0033699092298472002,2.8680663000893487,0.35466317010920034,0.3265484795879671,1.0164007189864508,0.25997451260419235,1.7152184668468997,751.739761,1.2719707459427212,1.3484732037415412,0.5,0.5,0.0022093768355849843,0.625,0.9728096676737159
170,invert,12288,1024,11,218738352.33333334,210645416.0,17510952.0,28944111.666666668,2.1654,37486592.0,662,1652567.9758308157,1.0164007159673254,0.01421400821330562,0.010520502510688815,31896910662.32326,0.08926996229895995,0.00034988724854948845,3.9596085455716966e-06,99067767201.32124,0.0033733833101562355,2.947475661971403,0.34792544919280544,0.3291585703128626,1.0164007159673254,0.24050856322422476,0.9804351385894683,475.8388320000001,0.8051364388154976,1.2177254578514256,0.5,0.5,0.0022093768355849843,0.6875,0.4131419939577039
171,invert,12288,1024,12,247106077.0,240698725.0,20918032.666666668,33579894.666666664,2.7022666666666666,37486592.0,662,1598187.3111782477,1.0164007150689038,0.014215045106037284,0.010520496889787406,31892440067.676735,0.08701053308957289,0.00034989113895344853,3.9590842958480615e-06,99067767204.27592,0.0033716628672882457,2.9553350992323137,0.34565178453651324,0.32907555276546585,1.0164007150689038,0.23844118683015825,1.3944111566912387,542.3027293333333,0.9175957464845254,1.5196355933791965,0.5,0.5,0.0022093768355849843,0.75,0.39954682779456185
172,invert,12288,1024,13,328654554.0,323746790.6666667,19221068.666666668,31587329.0,2.438333333333333,37486592.0,662,3347432.0241691843,1.0164006759929811,0.01419820704596687,0.010627766540841832,32947052032.26989,0.09592620518823153,0.00034897452679379787,4.402787415093011e-06,99067768366.39072,0.0033760905247608537,2.8716490045824123,0.3548332863750202,0.3258255023654311,1.0164006759929811,0.2588669139518714,1.6315440704450201,703.2097423333333,1.1898562067810043,1.371211127148668,0.5,0.5,0.0022093768355849843,0.8125,0.836858006042296
173,invert,12288,1024,14,379767073.3333333,384355340.0,22552378.333333332,36655653.333333336,2.9801,37486592.0,662,3293051.359516616,1.0164006750945596,0.014199243938698534,0.010627760919940422,32942581437.623367,0.09366677597884447,0.00034897841719775795,4.402263165369376e-06,99067768369.34541,0.003374370081892864,2.879508441843323,0.3525596217187281,0.3257424848180344,1.0164006750945596,0.2567995375578048,2.3346719585299023,823.330445,1.3931047612685776,1.675876806568317,0.5,0.5,0.0022093768355849843,0.875,0.8232628398791539
174,invert,12288,1024,15,235599677.66666666,228751856.0,21912165.0,33720690.0,2.745433333333333,37486592.0,662,1054380.6646525678,1.0164006720754342,0.014211049432674743,0.010551672345704166,31841779608.921448,0.08713916535222678,0.0003510765482469063,3.5310319512907565e-06,99067768799.01308,0.003377844162201899,2.9589178037253774,0.34582190080233316,0.32835257554292985,1.0164006720754342,0.23733358817783728,1.358382450380719,519.9843886666666,0.8798323103876766,1.543910622902881,0.5,0.5,0.0022093768355849843,0.9375,0.26359516616314194
