algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_VEC_DP,
lu,geswp,16384,512,23068672,2801000,31,63232709,
lu,getrfpiv,16384,1024,23068672,1200000,16,200910998,
lu,gemm,16384,1024,23068672,1200000,1240,839009948,
lu,trsmswp,16384,1024,23068672,1200000,120,225606433,
lu,geswp,16384,1024,23068672,1200000,15,107813741,
lu,getrfpiv,16384,1024,23068672,2801000,16,198257148,
lu,gemm,16384,1024,23068672,2801000,1240,837745663,
lu,trsmswp,16384,1024,23068672,2801000,120,227904240,
lu,geswp,16384,1024,23068672,2801000,15,107258746,
lu,getrfpiv,16384,2048,23068672,1200000,8,256103152,
lu,gemm,16384,2048,23068672,1200000,140,901600091,
lu,trsmswp,16384,2048,23068672,1200000,28,306144189,
lu,geswp,16384,2048,23068672,1200000,7,181900390,
lu,getrfpiv,16384,2048,23068672,2801000,8,251027541,
lu,gemm,16384,2048,23068672,2801000,140,899017838,
lu,trsmswp,16384,2048,23068672,2801000,28,301478769,
lu,geswp,16384,2048,23068672,2801000,7,181976774,
lu,getrfpiv,20480,512,23068672,1200000,40,220503098,
lu,gemm,20480,512,23068672,1200000,20540,2188094456,
lu,trsmswp,20480,512,23068672,1200000,780,354958104,
lu,geswp,20480,512,23068672,1200000,39,115456304,
lu,getrfpiv,20480,512,23068672,2801000,40,219169002,
lu,gemm,20480,512,23068672,2801000,20540,2150350002,
lu,trsmswp,20480,512,23068672,2801000,780,355884176,
lu,geswp,20480,512,23068672,2801000,39,114853101,
lu,getrfpiv,20480,1024,23068672,1200000,20,288013323,
lu,gemm,20480,1024,23068672,1200000,2470,1707322213,
lu,trsmswp,20480,1024,23068672,1200000,190,364912811,
lu,geswp,20480,1024,23068672,1200000,19,188181993,
lu,getrfpiv,20480,1024,23068672,2801000,20,284502174,
lu,gemm,20480,1024,23068672,2801000,2470,1662255390,
lu,trsmswp,20480,1024,23068672,2801000,190,363444959,
lu,geswp,20480,1024,23068672,2801000,19,185569822,
lu,getrfpiv,20480,2048,23068672,1200000,10,353683166,
lu,gemm,20480,2048,23068672,1200000,285,1832092425,
lu,trsmswp,20480,2048,23068672,1200000,45,495758369,
lu,geswp,20480,2048,23068672,1200000,9,297523390,
lu,getrfpiv,20480,2048,23068672,2801000,10,349730460,
lu,gemm,20480,2048,23068672,2801000,285,1815499873,
lu,trsmswp,20480,2048,23068672,2801000,45,482977580,
lu,geswp,20480,2048,23068672,2801000,9,295048265,
lu,getrfpiv,24576,512,23068672,1200000,48,337944689,
lu,gemm,24576,512,23068672,1200000,35720,3776607324,
lu,trsmswp,24576,512,23068672,1200000,1128,525742369,
lu,geswp,24576,512,23068672,1200000,47,192467360,
lu,getrfpiv,24576,512,23068672,2801000,48,339373722,
lu,gemm,24576,512,23068672,2801000,35720,3709665295,
lu,trsmswp,24576,512,23068672,2801000,1128,520574268,
lu,geswp,24576,512,23068672,2801000,47,190629288,
lu,getrfpiv,24576,1024,23068672,1200000,24,456157051,
lu,gemm,24576,1024,23068672,1200000,4324,2996781532,
lu,trsmswp,24576,1024,23068672,1200000,276,541791898,
lu,geswp,24576,1024,23068672,1200000,23,305414058,
lu,getrfpiv,24576,1024,23068672,2801000,24,448445425,
lu,gemm,24576,1024,23068672,2801000,4324,2802090183,
lu,trsmswp,24576,1024,23068672,2801000,276,540160231,
lu,geswp,24576,1024,23068672,2801000,23,303578834,
lu,getrfpiv,24576,2048,23068672,1200000,12,581370483,
lu,gemm,24576,2048,23068672,1200000,506,3270417515,
lu,trsmswp,24576,2048,23068672,1200000,66,734326420,
lu,geswp,24576,2048,23068672,1200000,11,456375835,
lu,getrfpiv,24576,2048,23068672,2801000,12,574320376,
lu,gemm,24576,2048,23068672,2801000,506,3191694206,
lu,trsmswp,24576,2048,23068672,2801000,66,726017770,
lu,geswp,24576,2048,23068672,2801000,11,448050504,
lu,getrfpiv,28672,512,23068672,1200000,56,464688927,
lu,gemm,28672,512,23068672,1200000,56980,6050423420,
lu,trsmswp,28672,512,23068672,1200000,1540,733549482,
lu,geswp,28672,512,23068672,1200000,55,285667998,
lu,getrfpiv,28672,512,23068672,2801000,56,460449931,
lu,gemm,28672,512,23068672,2801000,56980,5932044977,
lu,trsmswp,28672,512,23068672,2801000,1540,727230948,
lu,geswp,28672,512,23068672,2801000,55,284935551,
lu,getrfpiv,28672,1024,23068672,1200000,28,587254513,
lu,gemm,28672,1024,23068672,1200000,6930,4842554037,
lu,trsmswp,28672,1024,23068672,1200000,378,746144619,
lu,geswp,28672,1024,23068672,1200000,27,443450430,
lu,getrfpiv,28672,1024,23068672,2801000,28,581243719,
lu,gemm,28672,1024,23068672,2801000,6930,4602422467,
lu,trsmswp,28672,1024,23068672,2801000,378,753077445,
lu,geswp,28672,1024,23068672,2801000,27,445093602,
lu,getrfpiv,28672,2048,23068672,1200000,14,700172343,
lu,gemm,28672,2048,23068672,1200000,819,5223263616,
lu,trsmswp,28672,2048,23068672,1200000,91,1018962814,
lu,geswp,28672,2048,23068672,1200000,13,641686761,
lu,getrfpiv,28672,2048,23068672,2801000,14,695333431,
lu,gemm,28672,2048,23068672,2801000,819,5234530001,
lu,trsmswp,28672,2048,23068672,2801000,91,999570736,
lu,geswp,28672,2048,23068672,2801000,13,633211094,
