algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
invert,getrf,12288,2048,37486592,4000000,6,37344657,5874011600,3630151641,2058714552,221355030,26656426,97940489,4228890,4505091054
invert,gemm,12288,2048,37486592,4000000,55,402250946,105842026051,33869448885,6959773270,479090604,318195500,1021899466,2220954,118457630940
invert,trsm,12288,2048,37486592,4000000,30,94886727,38312738290,14967501970,4803081045,1207337879,114445502,279057530,4462934,33302630400
invert,getri,12288,2048,37486592,4000000,6,36878289,10008211407,5793934815,3086681410,345130487,139492326,250230725,8295985,8758340352
invert,getrf,14336,256,37486592,1000000,56,2925531,338249480,151195315,56013039,12255152,2441830,5578787,539620,107181144
invert,gemm,14336,256,37486592,1000000,56980,1851295691,226246775914,79736274685,20968059263,2376485072,2315398946,3213521977,30338772,239925230160
invert,trsm,14336,256,37486592,1000000,3080,53596224,19206656450,9103091651,3672043101,1228682338,114352596,121803226,4780819,8097886720
invert,getri,14336,256,37486592,1000000,56,2678824,570061877,276212490,109004826,36092920,5414310,5668553,264099,197298304
invert,getrf,14336,256,37486592,4000000,56,3078036,338249509,186607492,91343716,12227468,2357682,5570814,543608,107181144
invert,gemm,14336,256,37486592,4000000,56980,1795948739,226247261556,86023134003,27250364734,2318328193,2299250817,3106177851,37465534,239925230160
invert,trsm,14336,256,37486592,4000000,3080,52997284,19206648590,9303170115,3887900201,1223957059,110199209,116936443,5971922,8097886720
invert,getri,14336,256,37486592,4000000,56,2829609,570062457,311938049,144182811,36065883,5347466,5647229,263661,197298304
invert,getrf,14336,512,37486592,1000000,28,6619592,835338364,420521062,194678110,34751973,5224292,20513654,1919556,372196524
invert,gemm,14336,512,37486592,1000000,6930,1090752830,213587849663,71040897714,16128201104,1783899589,1385020046,2531217869,13814517,233440570440
invert,trsm,14336,512,37486592,1000000,756,56435497,25658650549,11781973973,4635248661,1549104865,123837360,171142270,5126780,14304632832
invert,getri,14336,512,37486592,1000000,28,6118479,1319220231,722034066,339406597,75483895,14588436,36257569,2303821,693447552
invert,getrf,14336,512,37486592,4000000,28,6538403,835338288,533523528,306809645,34650713,5077068,20490038,1946005,372196524
invert,gemm,14336,512,37486592,4000000,6930,1070119749,213588070410,74279893059,19366694994,1752911996,1378562344,2477370804,16573490,233440570440
invert,trsm,14336,512,37486592,4000000,756,56537384,25658652647,12104555432,4956396824,1542489074,114674476,163776180,9611772,14304632832
invert,getri,14336,512,37486592,4000000,28,6079860,1319219676,855385835,473891865,75038473,14084072,35146955,2493260,693447552
invert,getrf,14336,1024,37486592,1000000,14,15049507,2294063158,1092179267,483117099,93747355,12806348,47369469,3772343,1371494614
invert,gemm,14336,1024,37486592,1000000,819,592782405,198523184142,62206511409,11892744420,894091242,779046450,1879124008,7871312,220492729548
invert,trsm,14336,1024,37486592,1000000,182,75115354,36136549815,15314945322,5499698762,1686837657,139590526,251803674,4247762,26018789888
invert,getri,14336,1024,37486592,1000000,14,11010217,3628596900,1845049599,844675683,158093397,46277132,116451813,5410958,2613967552
invert,getrf,14336,1024,37486592,4000000,14,15403981,2294062798,1369800286,758382819,93281880,12468854,47500663,3794389,1371494614
invert,gemm,14336,1024,37486592,4000000,819,620073598,198523154774,64234672529,13897091995,880392943,773215876,1862914557,9842328,220492729548
invert,trsm,14336,1024,37486592,4000000,182,80667890,36136546277,15661014716,5840643716,1681679780,132892148,245249263,7625042,26018789888
invert,getri,14336,1024,37486592,4000000,14,10932809,3628596476,2156703583,1156080552,157682272,45177358,113081281,5904540,2613967552
invert,getrf,14336,2048,37486592,1000000,7,43883839,6853224687,3509501425,1679286272,257345463,31187712,114110917,4813158,5255939563
invert,gemm,14336,2048,37486592,1000000,91,449138191,175120455652,53949919891,9696259625,773861257,498385670,1448809353,3122592,195993534828
invert,trsm,14336,2048,37486592,1000000,42,102402727,53637836619,20326591375,6157137208,1694176304,163151800,363296178,3377381,46623682560
invert,getri,14336,2048,37486592,1000000,7,44802155,11676343633,5897871397,2747347267,401564173,165501314,302436668,8476744,10218063744
invert,getrf,14336,2048,37486592,4000000,7,44707365,6853224011,4227518723,2398747615,257602434,30750658,113989642,4855688,5255939563
invert,gemm,14336,2048,37486592,4000000,91,485991817,175120442056,55313569035,11023699680,777616816,497486946,1454322131,3901135,195993534828
invert,trsm,14336,2048,37486592,4000000,42,111229335,53637830448,20744347483,6576130337,1693558286,155799672,358326290,6014855,46623682560
invert,getri,14336,2048,37486592,4000000,7,43604465,11676342079,6782681321,3633815037,405951409,162848934,291703295,9536308,10218063744
invert,getrf,16384,256,37486592,1000000,64,2905233,374392979,164879620,59493067,13544797,2757452,6185100,576497,118659720
invert,gemm,16384,256,37486592,1000000,85344,2978278679,338870774475,121118787544,33031200348,3598510348,3384799445,5098181764,36546364,359357298048
invert,trsm,16384,256,37486592,1000000,4032,76277489,25143251806,11869440762,4762177502,1603200791,146647206,149622620,5269871,10600869888
invert,getri,16384,256,37486592,1000000,64,2721469,620979630,297446279,115863631,39338319,6104812,6167906,191584,214914224
invert,getrf,16384,256,37486592,4000000,64,3133180,374392956,200455671,95321830,13538309,2678429,6166639,586464,118659720
invert,gemm,16384,256,37486592,4000000,85344,2885391697,338871588548,131099158442,43038778111,3531812816,3357783642,4949258491,47699990,359357298048
invert,trsm,16384,256,37486592,4000000,4032,74776484,25143252367,12417403573,5308735614,1600210400,144511916,143841172,6444961,10600869888
invert,getri,16384,256,37486592,4000000,64,2669407,620978005,330533500,148153318,39320865,6055176,6114203,193208,214914224
invert,getrf,16384,512,37486592,1000000,32,7320680,954683609,480913042,222635205,40031727,5906264,23518187,2186782,425367456
invert,gemm,16384,512,37486592,1000000,10416,1977905456,321028954517,108966179852,26241318324,2709924804,1986501185,4526162900,17327167,350868251328
invert,trsm,16384,512,37486592,1000000,992,88057583,33668453608,15677579187,6280014251,2035726458,158838654,232988717,6154654,18770100224
invert,getri,16384,512,37486592,1000000,32,6111725,1507692112,817700216,380340397,86640926,16795918,41401312,2620808,792511488
invert,getrf,16384,512,37486592,4000000,32,7829087,954683720,624845512,365652496,39948705,5882760,23530137,2219444,425367456
invert,gemm,16384,512,37486592,4000000,10416,1906905855,321029289792,115083956219,32342294983,2730628398,1972169178,4349534402,23317569,350868251328
invert,trsm,16384,512,37486592,4000000,992,86944463,33668488292,16082630241,6707406192,2033014653,143301100,222076250,12066640,18770100224
invert,getri,16384,512,37486592,4000000,32,6403269,1507693156,973953071,536760638,86119193,16254182,40276848,2835709,792511488
invert,getrf,16384,1024,37486592,1000000,16,19859281,2621778753,1259366361,564037214,107190032,14388024,54229585,4347534,1567422416
