algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
lu,getrfpiv,14336,512,37486592,4000000,28,85877514,8133022318,4463561360,2307606782,197683291,129551522,183824930,16452135,6918379761
lu,gemm,14336,512,37486592,4000000,6930,735411897,213587861397,72488239831,17435312394,1652603706,1362258332,2314752491,13006065,233440570440
lu,trsmswp,14336,512,37486592,4000000,378,162425392,15768602381,11672122966,7240868975,967980136,434383930,273212006,4429135,7758471168
lu,geswp,14336,512,37486592,4000000,27,32622944,633037435,3302486808,3052204400,220866953,391025260,198324789,1050871,0
lu,getrfpiv,14336,1024,37486592,1000000,14,120063604,14646915516,5674607810,1883401541,254082961,159416152,252501402,14884952,13789588721
lu,gemm,14336,1024,37486592,1000000,819,441574184,198523153948,61561438223,11072454622,892550064,749338617,1716547263,10577169,220492729548
lu,trsmswp,14336,1024,37486592,1000000,91,155778884,20850275427,11101615757,5417395346,1045828569,265162430,304889701,3116744,13593309184
lu,geswp,14336,1024,37486592,1000000,13,55165762,602602771,2863149626,2617778510,223626926,162013390,190543925,1372116,0
lu,getrfpiv,14336,1024,37486592,4000000,14,116896632,14646913974,6652470922,2853538677,251905824,156855864,249775254,14949670,13789588721
lu,gemm,14336,1024,37486592,4000000,819,422180460,198523123983,62775657113,12284575213,890858869,744678321,1695713094,12857657,220492729548
lu,trsmswp,14336,1024,37486592,4000000,91,153886802,20850273704,13322143265,7613818760,1047079088,407831199,302487954,4752053,13593309184
lu,geswp,14336,1024,37486592,4000000,13,55315333,602602155,3738799244,3480825199,222116047,274134146,190601968,1600504,0
lu,getrfpiv,14336,2048,37486592,1000000,7,146390957,27923955554,10009356311,2751773305,372854344,170821770,313867369,30783336,28020955633
lu,gemm,14336,2048,37486592,1000000,91,418369817,175120453143,53624452902,9207852826,762531792,506484220,1393572273,2418107,195993534828
lu,trsmswp,14336,2048,37486592,1000000,21,187920062,29364896666,13671793868,5833979636,1086941099,219160744,346453942,2522253,23850860544
lu,geswp,14336,2048,37486592,1000000,6,96240607,553023754,2954677680,2724781026,258437983,146134284,175886663,2617231,0
