,algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time,l3_cache_size,number_of_tasks,frequency,PAPI_VEC_DP,PAPI_L2_TCR,PAPI_L3_TCR,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCW,PAPI_L3_TCW,PAPI_TOT_INS,PAPI_L3_TCM,ilp,cpi,cmr,vr,scr,edp,energy,normalized_energy,normalized_time,matrix_size_normalized,tile_size_normalized,number_of_tasks_normalized,case_normalized,frequency_normalized
141,sylsvd,12288,256,14,34581576.666666664,31353455.666666668,3111831.3333333335,3237515.6666666665,0.41913333333333336,37486592.0,192,1750000.0,0.56592701587484,0.06156370899322601,0.004543703274644309,2940454957.25,0.18378393491400646,0.00028059259782404897,8.956070030513528e-07,5616225919.166667,0.00018168440629604517,2.0292835213790994,0.5097418554138369,0.04841949889630565,0.56592701587484,0.3428274306739382,1.8779853936634192,72.28437933333333,1.130166651332201,1.6616889123827143,0.5,0.125,0.5,0.875,0.4375
142,sylsvd,12288,256,15,27977772.333333332,27279348.666666668,2921326.0,3150458.3333333335,0.39419999999999994,37486592.0,192,1750000.0,0.5659270066784783,0.06150864215955796,0.004682866671492817,2948016968.416667,0.18527552637679642,0.0002811075001334008,8.73328731979028e-07,5616225955.916667,0.00018166647080120784,2.024043240496148,0.5110586718791428,0.046469907374513765,0.5659270066784783,0.3451372031817528,1.4985712121480914,61.32890533333334,0.9588777576800789,1.5628386414695383,0.5,0.125,0.5,0.9375,0.4375
143,sylsvd,12288,256,16,31469849.666666668,28407051.666666668,3390551.3333333335,3623779.3333333335,0.4626666666666666,37486592.0,192,1000000.0,0.5659269964576352,0.06151616674085276,0.0046569946564264785,2936719998.0,0.18319002078416977,0.0002811383775021388,8.791109809502433e-07,5616226151.0,0.00018235235580371103,2.03088554261412,0.5090668221548406,0.04845764912751891,0.5659269964576352,0.34243928981550603,1.918372582229281,66.891232,1.0458447643896953,1.8342804281749698,0.5,0.125,0.5,1.0,0.25
144,sylsvd,12288,512,1,215301817.33333334,287960607.0,14499141.666666666,18388922.0,2.0237666666666665,37486592.0,96,4000000.0,0.6212199386259759,0.07093052492083794,0.052886393843451444,19118874338.583332,0.5489613072456692,0.0015421466114375793,1.5626568526482476e-05,20893991234.666668,0.0003056508098823014,1.5126775727867505,0.8732213211335276,0.0198202495774113,0.6212199386259759,0.5318716152138641,1.0,536.1504880000001,1.0,1.0,0.5,0.25,0.25,0.0625,1.0
145,sylsvd,12288,512,2,282809864.0,233834118.0,15322128.333333334,19331866.666666668,2.123133333333333,37486592.0,96,3250000.0,0.6212199107305556,0.07094797860269465,0.05291984445321671,17997458367.75,0.48459028878307425,0.001542021402843223,1.5555148032724976e-05,20893992514.166668,0.0003051175420157676,1.5424359696761152,0.80872883611963,0.019815199691904962,0.6212199107305556,0.5209011932552575,1.0787393562969725,551.297977,1.0282523085197675,1.0490998632912225,0.5,0.25,0.25,0.125,0.8125
146,sylsvd,12288,512,3,328473748.3333333,306879422.6666667,19438966.333333332,24294451.666666668,2.6989666666666667,37486592.0,96,3250000.0,0.6212199281132542,0.07168472276667277,0.05300188749299984,18850457305.666668,0.5392100807557259,0.0016073240360113148,1.615414607240434e-05,20893991799.5,0.0003057465292634347,1.5250825366423604,0.8636496439346737,0.019821841337439968,0.6212199281132542,0.527724727460363,1.6891784442334614,679.086589,1.2665969801374122,1.3336353005122463,0.5,0.25,0.25,0.1875,0.8125
147,sylsvd,12288,512,4,344515801.0,270833901.0,22369349.666666668,27777506.666666668,3.112933333333333,37486592.0,96,2500000.0,0.6212199002178339,0.07170217644852948,0.0530353381027651,17729041334.833332,0.47483906229313094,0.0016071988274169585,1.608272557864684e-05,20893993079.0,0.0003052132613969009,1.554840933531725,0.7991571589207761,0.019816791451933633,0.6212199002178339,0.5167543055017565,1.9092750166377137,665.4965583333333,1.2412495618829562,1.5381878675077825,0.5,0.25,0.25,0.25,0.625
148,sylsvd,12288,512,5,225279961.33333334,238667235.33333334,14410718.0,17847312.666666668,2.0032,37486592.0,96,3250000.0,0.6212199380430337,0.07096978094482026,0.0530349838862239,18930240375.0,0.5437268039870047,0.0015946134262996515,1.5766344690962494e-05,20893991279.083336,0.00030581570533799284,1.526363642861093,0.8681783074311955,0.019828136059940993,0.6212199380430337,0.5270874143002708,0.9160907597549655,496.20522733333337,0.9254961777323483,0.9898374318514982,0.5,0.25,0.25,0.3125,0.8125
149,sylsvd,12288,512,6,305409639.0,240025773.0,19022454.0,23621588.333333332,2.6437666666666666,37486592.0,96,2500000.0,0.6212199101476132,0.07098723462667697,0.053068434495989164,17808824404.166668,0.47935578552440966,0.0015944882177052952,1.5694924197204995e-05,20893992558.583336,0.00030528243747145905,1.5561220397504576,0.8036858224172979,0.019823086174434654,0.6212199101476132,0.5161169923416643,1.4328871412773863,588.0794543333334,1.0968552066921429,1.306359428787904,0.5,0.25,0.25,0.375,0.625
150,sylsvd,12288,512,7,283444709.0,254412312.66666666,21286772.333333332,26194920.666666668,2.9959333333333333,37486592.0,96,2500000.0,0.6212199275303119,0.0717239787906551,0.0531504775357723,18661823342.083332,0.5339755774970614,0.0016597908508733871,1.6293922236884358e-05,20893991843.916668,0.0003059114247191262,1.5387686067167028,0.8586066302323417,0.01982972781996966,0.6212199275303119,0.5229405265467698,1.6161893871515471,585.3387146666666,1.0917433216374626,1.4803748785268396,0.5,0.25,0.25,0.4375,0.625
