algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
cholesky,gemm,14336,512,37486592,4000000,3276,335613008,102601984650,33837843661,7302711930,841662675,561747785,1080657322,2683237,110353724208
cholesky,potrf,14336,1024,37486592,1000000,14,3557999,1288343777,479931205,130152464,38326579,5519720,9628827,151603,762073088
cholesky,trsm,14336,1024,37486592,1000000,91,28626765,20323139405,8013189926,2543221909,816621997,66175865,112425570,1274152,13593402368
cholesky,syrk,14336,1024,37486592,1000000,91,45164229,11865340480,3762098199,717707706,72085185,56554798,117239624,1117228,12637008566
cholesky,gemm,14336,1024,37486592,1000000,364,219506907,88955964314,27164380792,4524593745,392061434,278019285,752164238,1627102,97996768688
cholesky,potrf,14336,1024,37486592,4000000,14,3496173,1288343187,490747952,142639030,38122522,5094920,9312153,276321,762073088
cholesky,trsm,14336,1024,37486592,4000000,91,28177101,20323135866,8043889096,2598684392,814117268,58519363,109331940,3764186,13593402368
cholesky,syrk,14336,1024,37486592,4000000,91,45553418,11865338895,3918359214,875834856,69350135,51061163,114505491,3302288,12637008566
cholesky,gemm,14336,1024,37486592,4000000,364,217079463,88955943737,27681189567,5049058560,385075929,274365957,747204424,3187530,97996768688
cholesky,potrf,14336,2048,37486592,1000000,7,7146880,3837934160,1440608042,413648036,123783120,13037798,24945194,245912,2777018272
cholesky,trsm,14336,2048,37486592,1000000,21,47497360,28887975672,10438662099,2847461643,806688385,70186683,171145132,991205,23850903552
cholesky,syrk,14336,2048,37486592,1000000,21,54716573,20991842601,6446558489,1105078986,98474200,63868367,187044726,1078249,22972250154
cholesky,gemm,14336,2048,37486592,1000000,35,155966430,67632816642,20326896054,3191042149,259084079,146057287,528560827,432445,75382128780
cholesky,potrf,14336,2048,37486592,4000000,7,7428513,3837934009,1473021546,447163910,123198368,12181254,24562788,531612,2777018272
cholesky,trsm,14336,2048,37486592,4000000,21,49625073,28887973263,10544768628,2956254104,804110269,65188744,167939640,2852200,23850903552
cholesky,syrk,14336,2048,37486592,4000000,21,54558998,20991841699,6659109954,1316244107,96068117,59878966,184470398,2621832,22972250154
cholesky,gemm,14336,2048,37486592,4000000,35,160164450,67632813789,20696581777,3550589636,256227040,145502548,527608464,928655,75382128780
cholesky,potrf,16384,256,37486592,1000000,64,506530,224139245,67773731,6911696,1005446,1236320,634488,18726,82780160
cholesky,trsm,16384,256,37486592,1000000,2016,18302130,15799185528,6479687942,2154418453,770818207,71708602,63825070,1697844,6109028352
cholesky,syrk,16384,256,37486592,1000000,2016,27978090,5069954179,1785019280,437328568,44014395,67817081,47657020,978447,4783439808
cholesky,gemm,16384,256,37486592,1000000,41664,592097334,170585449235,56474051416,11919617437,1125908695,1358352290,1892972280,3334914,175434271488
cholesky,potrf,16384,256,37486592,4000000,64,506788,224139781,70466228,9390563,1002390,1225159,635438,17467,82780160
