algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_BR_MSP,
dpoinv,potrf,12000,700,31457280,2301000,18,62280,686275498,60201800,241938171,171921,
dpoinv,trsm,12000,700,31457280,2301000,459,5082394,40002510111,3443598153,13590094737,6348347,
dpoinv,syrk,12000,700,31457280,2301000,306,2079958,26319964701,2610773179,9192305214,857943,
dpoinv,gemm,12000,700,31457280,2301000,2448,75402853,350808662015,22152092123,109874498922,5619536,
dpoinv,trtri,12000,700,31457280,2301000,18,84836,775518308,130190164,332839211,299393,
dpoinv,lauum,12000,700,31457280,2301000,18,103952,604749906,95542013,248237824,168493,
dpoinv,trmm,12000,700,31457280,2301000,153,4527678,12341428604,1373517310,4435735795,2112586,
dpoinv,potrf,12000,800,31457280,1200000,15,60121,848645364,64395333,286644451,171778,
dpoinv,trsm,12000,800,31457280,1200000,315,5209233,44574241720,3104318718,14389173870,6313492,
dpoinv,syrk,12000,800,31457280,1200000,210,1876246,29794090962,2677785292,10128039429,842866,
dpoinv,gemm,12000,800,31457280,1200000,1365,61091719,340161547466,16554859393,101645668787,5317576,
dpoinv,trtri,12000,800,31457280,1200000,15,126502,950202800,137418972,382911992,338582,
dpoinv,lauum,12000,800,31457280,1200000,15,67770,762195600,85928023,276995211,164622,
dpoinv,trmm,12000,800,31457280,1200000,105,4644517,14127699630,1163051867,4671064399,2031170,
dpoinv,potrf,12000,800,31457280,2301000,15,60536,848647430,72338263,294715991,169276,
dpoinv,trsm,12000,800,31457280,2301000,315,5310969,44574240002,3651961072,14936907084,6545553,
dpoinv,syrk,12000,800,31457280,2301000,210,1993687,29794089730,2871253196,10323157389,819405,
dpoinv,gemm,12000,800,31457280,2301000,1365,62195413,340161535268,19819741533,104908767955,5158447,
dpoinv,trtri,12000,800,31457280,2301000,15,123612,950202751,161367001,407208696,341143,
dpoinv,lauum,12000,800,31457280,2301000,15,69302,762195148,102875907,294140927,164045,
dpoinv,trmm,12000,800,31457280,2301000,105,4587785,14127699083,1446989173,4954594742,2034370,
dpoinv,potrf,12000,900,31457280,1200000,14,59876,1040010755,82416877,354135109,221089,
dpoinv,trsm,12000,900,31457280,1200000,273,5676495,48555285049,3284640891,15562859198,6120958,
dpoinv,syrk,12000,900,31457280,1200000,182,2550572,32599555999,2896172117,11038032582,723846,
dpoinv,gemm,12000,900,31457280,1200000,1092,61690452,331508653677,16413602195,99261578534,4151170,
